Fecha,Título,Autor,Medio de comunicación,Enlace
20 marzo 2021,UNA MAYORÍA SOCIAL CONTRA LA VIOLENCIA,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/03/una-mayoria-social-contra-la-violencia/
19 marzo 2021,Royalty minero: riesgos para la inversión,Alejandra Palma,El Mercurio de Calama,https://lyd.org/opinion/2021/03/royalty-minero-riesgos-para-la-inversion/
19 marzo 2021,Royalty minero: riesgos para la inversión,Alejandra Palma,El Mercurio de Calama,https://lyd.org/opinion/2021/03/royalty-minero-riesgos-para-la-inversion/
18 marzo 2021,Cómplices de la violencia política,Luis Larraín,El Líbero,https://lyd.org/opinion/2021/03/complices-de-la-violencia-politica/
16 marzo 2021,Chile y el crimen organizado,Pía Greene,La Tercera,https://lyd.org/opinion/2021/03/chile-y-el-crimen-organizado/
14 marzo 2021,"PENSIONES, FINANCIAMIENTO Y REFORMA TRIBUTARIA",Bettina Horst,El Mercurio,https://lyd.org/opinion/2021/03/pensiones-financiamiento-y-reforma-tributaria/
13 marzo 2021,POLÍTICA A PUNTA DE ENDULZANTE,Natalia González,El Mercurio,https://lyd.org/opinion/2021/03/politica-a-punta-de-endulzante-2/
13 marzo 2021,PROGRESISMO Y POPULISMO,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/03/progresismo-y-populismo/
12 marzo 2021,Naturaleza humana y nueva Constitución,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/03/naturaleza-humana-y-nueva-constitucion/
9 marzo 2021,POLÍTICA EXTRACTIVA,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2021/03/politica-extractiva/
8 marzo 2021,Desigualdad educativa,María Paz Arzola,La Tercera,https://lyd.org/opinion/2021/03/desigualdad-educativa/
7 marzo 2021,OTROS ENIGMAS,Natalia González,El Mercurio,https://lyd.org/opinion/2021/03/otros-enigmas/
6 marzo 2021,La Batalla Previsional,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/03/la-batalla-previsional/
4 marzo 2021,El Crimen en Casa,Luis Larraín,El Líbero,https://lyd.org/opinion/2021/03/el-crimen-en-casa/
28 febrero 2021,ECONOMÍA MUNDIAL: MEJORES PERSPECTIVAS,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2021/02/economia-mundial-mejores-perspectivas/
28 febrero 2021,ECONOMÍA MUNDIAL: MEJORES PERSPECTIVAS,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2021/02/economia-mundial-mejores-perspectivas/
27 febrero 2021,La tentación de Piñera,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/02/64824/
26 febrero 2021,Araucanía y el moderno Leviatán,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/02/araucania-y-el-moderno-leviatan/
22 febrero 2021,NO MÁS PRETEXTOS,María Paz Arzola,La Tercera,https://lyd.org/opinion/2021/02/no-mas-pretextos/
21 febrero 2021,Imprescindible regreso a las aulas,Natalia González,El Mercurio,https://lyd.org/opinion/2021/02/imprescindible-regreso-a-las-aulas/
20 febrero 2021,Guerra insurgente,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/02/guerra-insurgente/
19 febrero 2021,Gestión vs. palabrería,María Paz Arzola,La Tercera,https://lyd.org/opinion/2021/02/gestion-vs-palabreria/
18 febrero 2021,Campaña Electoral: ¿Por quiénes votar?,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/02/campana-electoral-por-quienes-votar/
14 febrero 2021,¿Nos reactivaremos a pesar del Congreso?,Bettina Horst,El Mercurio,https://lyd.org/opinion/2021/02/nos-reactivaremos-a-pesar-del-congreso/
13 febrero 2021,Tricampeones,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/02/tricampeones/
12 febrero 2021,Política o gestión,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/02/politica-o-gestion/
9 febrero 2021,"Post Pandemia: Migraciones, mercado laboral y beneficios sociales",Luis Larraín,Diario Financiero,https://lyd.org/opinion/2021/02/post-pandemia-migraciones-mercado-laboral-y-beneficios-sociales/
8 febrero 2021,RECOMENDACIONES DE LA OCDE PARA REDUCIR LA DESIGUALDAD,María Paz Arzola,La Tercera,https://lyd.org/opinion/2021/02/recomendaciones-de-la-ocde-para-reducir-la-desigualdad/
8 febrero 2021,RECOMENDACIONES DE LA OCDE PARA REDUCIR LA DESIGUALDAD,María Paz Arzola,La Tercera,https://lyd.org/opinion/2021/02/recomendaciones-de-la-ocde-para-reducir-la-desigualdad/
7 febrero 2021,GRATITUD Y ESPERANZA,Natalia González,El Mercurio,https://lyd.org/opinion/2021/02/gratitud-y-esperanza/
6 febrero 2021,Con una mano en el corazón,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/02/con-una-mano-en-el-corazon/
4 febrero 2021,Instituciones para una migración sustentable,Luis Larraín,El Líbero,https://lyd.org/opinion/2021/02/instituciones-para-una-migracion-sustentable/
31 enero 2021,Economía 2021: despejando incertidumbres,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2021/01/economia-2021-despejando-incertidumbres/
30 enero 2021,Caso Frei y los límites de la decencia,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/01/caso-frei-y-los-limites-de-la-decencia/
29 enero 2021,Ojo con los gobiernos,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/01/ojo-con-los-gobiernos/
26 enero 2021,Las tinieblas y el alba,Tomás Flores,El Líbero,https://lyd.org/opinion/2021/01/las-tinieblas-y-el-alba/
25 enero 2021,¿Hacia un ingreso básico universal?,María Paz Arzola,No encontrado,https://lyd.org/opinion/2021/01/hacia-un-ingreso-basico-universal/
24 enero 2021,CONSTRUYENDO PROPUESTAS CONSTITUCIONALES,Natalia González,No encontrado,https://lyd.org/opinion/2021/01/64627/
23 enero 2021,PRESIDENCIABLES EN LA CENTRODERECHA,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/01/presidenciables-en-la-centroderecha/
18 enero 2021,VOTO ANTICIPADO,René Tapia,La Tercera,https://lyd.org/opinion/2021/01/voto-anticipado/
17 enero 2021,EMPLEO PUBLICO: LA HORA DE NO HACERNOS LOS LESOS,Bettina Horst,El Mercurio,https://lyd.org/opinion/2021/01/empleo-publico-la-hora-de-no-hacernos-los-lesos/
17 enero 2021,EMPLEO PUBLICO: LA HORA DE NO HACERNOS LOS LESOS,Bettina Horst,El Mercurio,https://lyd.org/opinion/2021/01/empleo-publico-la-hora-de-no-hacernos-los-lesos/
16 enero 2021,CONSTITUCIÓN: TEMAS DE FONDO,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/01/constitucion-temas-de-fondo/
15 enero 2021,¿Volver al pasado?,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/01/volver-al-pasado/
14 enero 2021,Cocina fiscal,Macarena García,El Mercurio,https://lyd.org/opinion/2021/01/cocina-fiscal/
14 enero 2021,"UNIDAD, VOTO ÚTIL Y CONTENIDOS",Luis Larraín,El Líbero,https://lyd.org/opinion/2021/01/unidad-voto-util-y-contenidos/
12 enero 2021,Una política nacional para combatir el crimen organizado,Pía Greene,La Tercera,https://lyd.org/opinion/2021/01/una-politica-nacional-para-combatir-el-crimen-organizado/
12 enero 2021,"Chile, país exportador",Tomás Flores,El Líbero,https://lyd.org/opinion/2021/01/chile-pais-exportador/
12 enero 2021,TEMUCUICUI Y EL FINANCIAMIENTO DEL TERRORISMO,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2021/01/temucuicui-y-el-financiamiento-del-terrorismo/
11 enero 2021,Descentralización: en boca todos y en manos de nadie,Bettina Horst,Medios Regionales,https://lyd.org/opinion/2021/01/descentralizacion-en-boca-todos-y-en-manos-de-nadie/
11 enero 2021,"Para la pesca, otra mala ley",Pilar Hazbun,Diario Financiero,https://lyd.org/opinion/2021/01/para-la-pesca-otra-mala-ley/
10 enero 2021,CANCELANDO CONSTITUYENTES,Natalia González,El Mercurio,https://lyd.org/opinion/2021/01/cancelando-constituyentes/
9 enero 2021,UNIDAD EN LA CENTRODERECHA,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/01/unidad-en-la-centroderecha/
7 enero 2021,UNIDAD: PRIMER PASO,Luis Larraín,El Libero,https://lyd.org/opinion/2021/01/unidad-primer-paso/
7 enero 2021,UNIDAD: PRIMER PASO,Luis Larraín,El Libero,https://lyd.org/opinion/2021/01/unidad-primer-paso/
3 enero 2021,"2021, el riesgo de los “ofertones”",Bettina Horst,Pulso,https://lyd.org/opinion/2021/01/64351/
3 enero 2021,OPTIMISMO Y REALIDAD,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2021/01/optimismo-y-realidad-2/
2 enero 2021,CHILE 2020: INSTITUCIONES Y LIDERAZGOS,Luis Larraín,La Tercera,https://lyd.org/opinion/2021/01/chile-2020-instituciones-y-liderazgos/
1 enero 2021,REFLEXIONES MISCELÁNEAS,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2021/01/reflexiones-miscelaneas/
31 diciembre 2020,Ojo con la violencia,María Trinidad Schleyer,Diario Financiero,https://lyd.org/opinion/2020/12/ojo-con-la-violencia/
29 diciembre 2020,Deuda externa: La nueva amenaza,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/12/deuda-externa-la-nueva-amenaza/
28 diciembre 2020,Cambios en la admisión a educación superior,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/12/cambios-en-la-admision-a-educacion-superior/
27 diciembre 2020,NO + FUNAS,Natalia González,El Mercurio,https://lyd.org/opinion/2020/12/no-funas/
26 diciembre 2020,Retiro de la vida,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/12/retiro-de-la-vida/
25 diciembre 2020,Efecto de la vacuna en la economía,Tomás Flores,El Mercurio,https://lyd.org/opinion/2020/12/efecto-de-la-vacuna-en-la-economia/
24 diciembre 2020,¿Desacato parlamentario a los fallos de los tribunales?,Luis Larraín,El Líbero,https://lyd.org/opinion/2020/12/desacato-parlamentario-a-los-fallos-de-los-tribunales/
19 diciembre 2020,CAMBIO DE GABINETE,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/12/cambio-de-gabinete-2/
19 diciembre 2020,CAMBIO DE GABINETE,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/12/cambio-de-gabinete-2/
18 diciembre 2020,¿Una nueva religión?,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/12/una-nueva-religion/
17 diciembre 2020,Escaños reservados,René Tapia,La Tercera,https://lyd.org/opinion/2020/12/escanos-reservados/
15 diciembre 2020,Inversionistas chinos: ¿Somos amigos o no somos amigos?,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/12/inversionistas-chinos-somos-amigos-o-no-somos-amigos/
14 diciembre 2020,¿Qué pasó con el gasto en programas mal evaluados?,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/12/que-paso-con-el-gasto-en-programas-mal-evaluados/
13 diciembre 2020,NUESTRA LIBERTAD,Natalia González,El Mercurio,https://lyd.org/opinion/2020/12/nuestra-libertad/
12 diciembre 2020,CONSTITUCIONALISMO Y PODERES DEL ESTADO,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/12/constitucionalismo-y-poderes-del-estado/
11 diciembre 2020,"Niall Ferguson: Pandemia, Desastres y Redes Sociales",Luis Larraín,Diario Financiero,https://lyd.org/opinion/2020/12/niall-ferguson-pandemia-desastres-y-redes-sociales/
10 diciembre 2020,"COVID 19, VACUNAS Y CONFINAMIENTO",Luis Larraín,El Líbero,https://lyd.org/opinion/2020/12/covid-19-vacunas-y-confinamiento/
5 diciembre 2020,SÍ SE PUEDE,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/12/si-se-puede/
4 diciembre 2020,Violencia y democracia,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/12/violencia-y-democracia/
3 diciembre 2020,Sobre las indicaciones del diputado Jackson,John Henriquez,Diario Financiero,https://lyd.org/opinion/2020/12/sobre-las-indicaciones-del-diputado-jackson/
4 diciembre 2020,Violencia y democracia,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/12/violencia-y-democracia/
4 diciembre 2020,Violencia y democracia,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/12/violencia-y-democracia/
3 diciembre 2020,Sobre las indicaciones del diputado Jackson,John Henriquez,Diario Financiero,https://lyd.org/opinion/2020/12/sobre-las-indicaciones-del-diputado-jackson/
1 diciembre 2020,La revancha de los commodities,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/12/la-revancha-de-los-commodities/
1 diciembre 2020,Retracto en compra de pasajes aéreos,John Henriquez,El Mercurio,https://lyd.org/opinion/2020/12/retracto-en-compra-de-pasajes-aereos/
30 noviembre 2020,Nueva evidencia a favor de abrir escuelas,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/11/nueva-evidencia-a-favor-de-abrir-escuelas/
29 noviembre 2020,CHILE Y EL SEÑOR DE LAS MOSCAS,Natalia González,El Mercurio,https://lyd.org/opinion/2020/11/chile-y-el-senor-de-las-moscas/
28 noviembre 2020,MI PENSIÓN POR UN AGUINALDO,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/11/mi-pension-por-un-aguinaldo/
26 noviembre 2020,Asalto al Poder: nueva etapa,Luis Larraín,El Líbero,https://lyd.org/opinion/2020/11/asalto-al-poder-nueva-etapa/
23 noviembre 2020,Palabras vistas con desprecio,Tomás Flores,El Mercurio,https://lyd.org/opinion/2020/11/palabras-vistas-con-desprecio/
23 noviembre 2020,EL ESTADO COMO PROMOTOR DE LA LIBERTAD,Bettina Horst,Diario Financiero,https://lyd.org/opinion/2020/11/el-estado-como-promotor-de-la-libertad/
22 noviembre 2020,AVÍSENLE A MOYA,Bettina Horst,El Mercurio,https://lyd.org/opinion/2020/11/avisenle-a-moya/
21 noviembre 2020,LA JUGADA DE PIÑERA,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/11/la-jugada-de-pinera/
18 noviembre 2020,Segundo retiro del 10%: convicciones se buscan,John Henriquez,Diario Financiero,https://lyd.org/opinion/2020/11/segundo-retiro-del-10-convicciones-se-buscan/
18 noviembre 2020,Segundo retiro del 10%: convicciones se buscan,John Henriquez,Diario Financiero,https://lyd.org/opinion/2020/11/segundo-retiro-del-10-convicciones-se-buscan/
17 noviembre 2020,Agenda chilena de Libre Comercio,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/11/agenda-chilena-de-libre-comercio/
16 noviembre 2020,Lecciones para la política pública,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/11/lecciones-para-la-politica-publica/
15 noviembre 2020,ESCAÑOS RESERVADOS PARA PUEBLOS ORIGINARIOS,Natalia González,El Mercurio,https://lyd.org/opinion/2020/11/escanos-reservados-para-pueblos-originarios-2/
14 noviembre 2020,NO HAY CINCUENTA HOMBRES JUSTOS,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/11/no-hay-cincuenta-hombres-justos/
12 noviembre 2020,LA RUTA DE LA VERGUENZA,Luis Larraín,El Líbero,https://lyd.org/opinion/2020/11/la-ruta-de-la-verguenza/
10 noviembre 2020,"Dele, dele…",Luis Larraín,Diario Financiero,https://lyd.org/opinion/2020/11/dele-dele/
8 noviembre 2020,Los procesos electorales recientes y su impacto económico,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2020/11/los-procesos-electorales-recientes-y-su-impacto-economico/
7 noviembre 2020,LAS REGLAS DEL JUEGO,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/11/las-reglas-del-juego/
6 noviembre 2020,Alea jacta est,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/11/alea-jacta-est/
4 noviembre 2020,La economía frente a la segunda ola,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/11/la-economia-frente-a-la-segunda-ola/
2 noviembre 2020,Consenso sobre apertura de las escuelas,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/11/consenso-sobre-apertura-de-las-escuelas/
2 noviembre 2020,Consenso sobre apertura de las escuelas,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/11/consenso-sobre-apertura-de-las-escuelas/
2 noviembre 2020,Consenso sobre apertura de las escuelas,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/11/consenso-sobre-apertura-de-las-escuelas/
1 noviembre 2020,BUENA POLITICA: UN IMPRESCINDIBLE,Natalia González,El Mercurio,https://lyd.org/opinion/2020/11/buena-politica-un-imprescindible/
31 octubre 2020,PARTE DE LA SOLUCIÓN,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/10/parte-de-la-solucion/
26 octubre 2020,Acuerdos fundamentales,Marcela Cubillos,El Mercurio,https://lyd.org/opinion/2020/10/acuerdos-fundamentales/
26 octubre 2020,La hora de la ilusión,Luis Larraín,El Líbero,https://lyd.org/opinion/2020/10/la-hora-de-la-ilusion/
25 octubre 2020,DE QUINTA FUIMOS BAJANDO A PRIMERA… NO DESTRUYAMOS LA CARRETERA,Bettina Horst,El Mercurio,https://lyd.org/opinion/2020/10/de-quinta-fuimos-bajando-a-primera-no-destruyamos-la-carretera/
24 octubre 2020,MI VOTO,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/10/mi-voto/
23 octubre 2020,Repunte de la actividad,Tomás Flores,No encontrado,https://lyd.org/opinion/2020/10/repunte-de-la-actividad/
23 octubre 2020,Espero estar equivocada,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/10/espero-estar-equivocada/
23 octubre 2020,Salud y trabajo: ¿cómo lograr el balance?,Catalina Montes,Diario Financiero,https://lyd.org/opinion/2020/10/salud-y-trabajo-como-lograr-el-balance/
20 octubre 2020,Presupuesto de Defensa: Un recorte de US$ 555 millones,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/10/presupuesto-de-defensa-un-recorte-de-us-555-millones/
19 octubre 2020,Universidades: el deber de adaptarse a la nueva realidad,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/10/universidades-el-deber-de-adaptarse-a-la-nueva-realidad/
18 octubre 2020,CONVENCIÓN MIXTA:  ASEGURA ACUERDOS,Rodrigo Ubilla,La Tercera,https://lyd.org/opinion/2020/10/convencion-mixta-asegura-acuerdos/
18 octubre 2020,CONVENCIÓN MIXTA:  ASEGURA ACUERDOS,Rodrigo Ubilla,La Tercera,https://lyd.org/opinion/2020/10/convencion-mixta-asegura-acuerdos/
18 octubre 2020,AD PORTAS DEL PLEBISICITO,Natalia González,El Mercurio,https://lyd.org/opinion/2020/10/ad-portas-del-plebisicito/
17 octubre 2020,18 de octubre: verdades incómodas,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/10/18-de-octubre-verdades-incomodas/
15 octubre 2020,¿POR QUÉ SE CAEN LAS ACUSACIONES CONSTITUCIONALES?,Luis Larraín,El Líbero,https://lyd.org/opinion/2020/10/por-que-se-caen-las-acusaciones-constitucionales/
13 octubre 2020,"Cuando un producto es gratis, el producto eres tú",Luis Larraín,Diario Financiero,https://lyd.org/opinion/2020/10/cuando-un-producto-es-gratis-el-producto-eres-tu/
11 octubre 2020,"A pesar de nuevos inconvenientes e incertidumbres, la recuperación prosigue",Hernán Büchi,El Mercurio,https://lyd.org/opinion/2020/10/a-pesar-de-nuevos-inconvenientes-e-incertidumbres-la-recuperacion-prosigue/
10 octubre 2020,Cuidemos nuestras Instituciones,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/10/cuidemos-nuestras-instituciones/
9 octubre 2020,La Constitución ¿“neoliberal”?,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/10/la-constitucion-neoliberal/
9 octubre 2020,¿Perdonazo con Mala o Buena Fe?,Bettina Horst,Diario Financiero,https://lyd.org/opinion/2020/10/perdonazo-con-mala-o-buena-fe/
6 octubre 2020,"El tercer golpe, ¿el definitivo?",Tomás Flores,El Líbero,https://lyd.org/opinion/2020/10/el-tercer-golpe-el-definitivo/
5 octubre 2020,Debate presupuestario como antesala del constitucional,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/10/debate-presupuestario-como-antesala-del-constitucional/
3 octubre 2020,Gobierno Nocional,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/10/gobierno-nocional/
3 octubre 2020,LAS PENSIONES EN LOS TIEMPOS DE PANDEMIA,Natalia González,El Mercurio,https://lyd.org/opinion/2020/10/las-pensiones-en-los-tiempos-de-pandemia/
3 octubre 2020,LAS PENSIONES EN LOS TIEMPOS DE PANDEMIA,Natalia González,El Mercurio,https://lyd.org/opinion/2020/10/las-pensiones-en-los-tiempos-de-pandemia/
2 octubre 2020,Proyecto antiespeculación: más allá de las buenas intenciones,John Henriquez,El Mercurio Legal,https://lyd.org/opinion/2020/10/proyecto-antiespeculacion-mas-alla-de-las-buenas-intenciones/
1 octubre 2020,"MIGRACIONES, TURISMO LABORAL Y EFECTO LLAMADA",Luis Larraín,El Líbero,https://lyd.org/opinion/2020/10/migraciones-turismo-laboral-y-efecto-llamada/
30 septiembre 2020,Discusión presupuestaria como antecedente del debate constitucional,María Paz Arzola,Diario Financiero,https://lyd.org/opinion/2020/09/discusion-presupuestaria-como-antecedente-del-debate-constitucional/
27 septiembre 2020,"Presupuesto 2021, mucho más que sólo un presupuesto",Bettina Horst,El Mercurio,https://lyd.org/opinion/2020/09/presupuesto-2021-mucho-mas-que-solo-un-presupuesto/
26 septiembre 2020,EL TALENTOSO SEÑOR JADUE,Luis Larraín,La Tercera,https://lyd.org/opinion/2020/09/el-talentoso-senor-jadue/
25 septiembre 2020,Derecho de propiedad: Libertad y prosperidad,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2020/09/derecho-de-propiedad-libertad-y-prosperidad/
22 septiembre 2020,“Le negaremos la sal y el agua”,Tomás Flores,El Líbero,https://lyd.org/opinion/2020/09/le-negaremos-la-sal-y-el-agua/
21 septiembre 2020,Agoreros de la gratuidad,María Paz Arzola,La Tercera,https://lyd.org/opinion/2020/09/agoreros-de-la-gratuidad/
19 septiembre 2020,"EL CONTRALOR BERMÚDEZ, CASZELY Y CARABINEROS",Luis Larraín,La Tercera,https://lyd.org/opinion/2020/09/el-contralor-bermudez-caszely-y-carabineros/
